State_Name,Year,Poll,District,LB_Name,Ward_No,Ward_Reservation,Party_Abbreviation,Position,Status,N_Cand,Vote_Share_Percentage,Voter_Turnout_Percentage
Telangana,2020,0,Kamareddy,Banswada,12,Unreserved (Women),BJP,3,,3,11.58,74.518
Telangana,2020,0,Kamareddy,Banswada,12,Unreserved (Women),,4,,3,0.272,74.518
Telangana,2020,0,Kamareddy,Banswada,13,Unreserved,TRS,1,,3,63.012,70.093
Telangana,2020,0,Kamareddy,Banswada,13,Unreserved,INC,2,,3,31.308,70.093
Telangana,2020,0,Kamareddy,Banswada,13,Unreserved,BJP,3,,3,5.284,70.093
Telangana,2020,0,Kamareddy,Banswada,13,Unreserved,,4,,3,0,70.093
Telangana,2020,0,Kamareddy,Banswada,14,Unreserved,TRS,1,,5,52.906,74.214
Telangana,2020,0,Kamareddy,Banswada,14,Unreserved,INC,2,,5,25.182,74.214
Telangana,2020,0,Kamareddy,Banswada,14,Unreserved,IND,3,,5,11.259,74.214
Telangana,2020,0,Kamareddy,Banswada,14,Unreserved,AIMIM,4,,5,6.053,74.214
Telangana,2020,0,Kamareddy,Banswada,14,Unreserved,BJP,5,,5,3.269,74.214
Telangana,2020,0,Kamareddy,Banswada,14,Unreserved,,6,,5,0.363,74.214
Telangana,2020,0,Kamareddy,Banswada,15,Backward Class,TRS,1,,4,54.222,82.042
Telangana,2020,0,Kamareddy,Banswada,15,Backward Class,IND,2,,4,25.222,82.042
Telangana,2020,0,Kamareddy,Banswada,15,Backward Class,INC,3,,4,16.444,82.042
Telangana,2020,0,Kamareddy,Banswada,15,Backward Class,IND,4,,4,2.333,82.042
Telangana,2020,0,Kamareddy,Banswada,15,Backward Class,,5,,4,0.111,82.042
Telangana,2020,0,Kamareddy,Banswada,16,Backward Classes (Women),TRS,1,,5,41.923,79.43
Telangana,2020,0,Kamareddy,Banswada,16,Backward Classes (Women),INC,2,,5,31.282,79.43
Telangana,2020,0,Kamareddy,Banswada,16,Backward Classes (Women),IND,3,,5,11.026,79.43
Telangana,2020,0,Kamareddy,Banswada,16,Backward Classes (Women),IND,4,,5,8.462,79.43
Telangana,2020,0,Kamareddy,Banswada,16,Backward Classes (Women),AIMIM,5,,5,4.615,79.43
Telangana,2020,0,Kamareddy,Banswada,16,Backward Classes (Women),,6,,5,0.256,79.43
Telangana,2020,0,Kamareddy,Banswada,17,Backward Classes (Women),TRS,1,,2,65.509,74.687
Telangana,2020,0,Kamareddy,Banswada,17,Backward Classes (Women),INC,2,,2,31.976,74.687
Telangana,2020,0,Kamareddy,Banswada,17,Backward Classes (Women),,3,,2,0.12,74.687
Telangana,2020,0,Kamareddy,Banswada,18,Backward Class,INC,1,,3,51.09,80.039
Telangana,2020,0,Kamareddy,Banswada,18,Backward Class,TRS,2,,3,46.247,80.039
Telangana,2020,0,Kamareddy,Banswada,18,Backward Class,BJP,3,,3,1.211,80.039
Telangana,2020,0,Kamareddy,Banswada,18,Backward Class,,4,,3,0,80.039
Telangana,2020,0,Kamareddy,Banswada,19,Backward Classes (Women),TRS,1,,2,62.169,78.75
Telangana,2020,0,Kamareddy,Banswada,19,Backward Classes (Women),INC,2,,2,35.317,78.75
Telangana,2020,0,Kamareddy,Banswada,19,Backward Classes (Women),,3,,2,0.397,78.75
Telangana,2020,0,Kamareddy,Kamareddy,1,Backward Classes (Women),INC,1,,6,33.876,79.171
Telangana,2020,0,Kamareddy,Kamareddy,1,Backward Classes (Women),TRS,2,,6,26.238,79.171
Telangana,2020,0,Kamareddy,Kamareddy,1,Backward Classes (Women),IND,3,,6,18.458,79.171
Telangana,2020,0,Kamareddy,Kamareddy,1,Backward Classes (Women),IND,4,,6,13.72,79.171
Telangana,2020,0,Kamareddy,Kamareddy,1,Backward Classes (Women),BJP,5,,6,3.748,79.171
Telangana,2020,0,Kamareddy,Kamareddy,1,Backward Classes (Women),IND,6,,6,2.405,79.171
Telangana,2020,0,Kamareddy,Kamareddy,1,Backward Classes (Women),,7,,6,0.495,79.171
Telangana,2020,0,Kamareddy,Kamareddy,2,Scheduled Caste,BJP,1,,6,35.179,78.316
Telangana,2020,0,Kamareddy,Kamareddy,2,Scheduled Caste,TRS,2,,6,32.41,78.316
Telangana,2020,0,Kamareddy,Kamareddy,2,Scheduled Caste,INC,3,,6,27.199,78.316
Telangana,2020,0,Kamareddy,Kamareddy,2,Scheduled Caste,IND,4,,6,1.71,78.316
Telangana,2020,0,Kamareddy,Kamareddy,2,Scheduled Caste,IND,5,,6,0.733,78.316
Telangana,2020,0,Kamareddy,Kamareddy,2,Scheduled Caste,IND,6,,6,0.244,78.316
Telangana,2020,0,Kamareddy,Kamareddy,2,Scheduled Caste,,7,,6,0.081,78.316
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,IND,1,,10,41.688,68.754
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,TRS,2,,10,26.483,68.754
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,IND,3,,10,11.278,68.754
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,INC,4,,10,11.111,68.754
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,BJP,5,,10,3.926,68.754
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,IND,6,,10,2.256,68.754
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,IND,7,,10,1.671,68.754
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,IND,8,,10,0.084,68.754
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,IND,9,,10,0,68.754
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,IND,10,,10,0,68.754
Telangana,2020,0,Kamareddy,Kamareddy,3,Scheduled Caste,,11,,10,0.167,68.754
Telangana,2020,0,Kamareddy,Kamareddy,4,Scheduled Caste (Women),INC,1,,6,37.542,67.005
Telangana,2020,0,Kamareddy,Kamareddy,4,Scheduled Caste (Women),TRS,2,,6,31.481,67.005
Telangana,2020,0,Kamareddy,Kamareddy,4,Scheduled Caste (Women),IND,3,,6,16.246,67.005
Telangana,2020,0,Kamareddy,Kamareddy,4,Scheduled Caste (Women),IND,4,,6,10.774,67.005
Telangana,2020,0,Kamareddy,Kamareddy,4,Scheduled Caste (Women),IND,5,,6,1.178,67.005
Telangana,2020,0,Kamareddy,Kamareddy,4,Scheduled Caste (Women),IND,6,,6,0.253,67.005
Telangana,2020,0,Kamareddy,Kamareddy,4,Scheduled Caste (Women),,7,,6,0.589,67.005
Telangana,2020,0,Kamareddy,Kamareddy,5,Backward Class,TRS,1,,4,53.556,60.617
Telangana,2020,0,Kamareddy,Kamareddy,5,Backward Class,AIMIM,2,,4,27.656,60.617
Telangana,2020,0,Kamareddy,Kamareddy,5,Backward Class,IND,3,,4,11.238,60.617
Telangana,2020,0,Kamareddy,Kamareddy,5,Backward Class,INC,4,,4,5.882,60.617
Telangana,2020,0,Kamareddy,Kamareddy,5,Backward Class,,5,,4,0.527,60.617
Telangana,2020,0,Kamareddy,Kamareddy,6,Unreserved (Women),TRS,1,,8,43.496,83.626
Telangana,2020,0,Kamareddy,Kamareddy,6,Unreserved (Women),IND,2,,8,33.74,83.626
Telangana,2020,0,Kamareddy,Kamareddy,6,Unreserved (Women),INC,3,,8,15.989,83.626
Telangana,2020,0,Kamareddy,Kamareddy,6,Unreserved (Women),BJP,4,,8,1.829,83.626
Telangana,2020,0,Kamareddy,Kamareddy,6,Unreserved (Women),IND,5,,8,1.152,83.626
Telangana,2020,0,Kamareddy,Kamareddy,6,Unreserved (Women),TDP,6,,8,0.881,83.626
Telangana,2020,0,Kamareddy,Kamareddy,6,Unreserved (Women),IND,7,,8,0.678,83.626
Telangana,2020,0,Kamareddy,Kamareddy,6,Unreserved (Women),IND,8,,8,0.61,83.626
Telangana,2020,0,Kamareddy,Kamareddy,6,Unreserved (Women),,9,,8,0.407,83.626
Telangana,2020,0,Kamareddy,Kamareddy,7,Scheduled Tribe,TRS,1,,6,34.159,60.261
Telangana,2020,0,Kamareddy,Kamareddy,7,Scheduled Tribe,IND,2,,6,29.412,60.261
Telangana,2020,0,Kamareddy,Kamareddy,7,Scheduled Tribe,INC,3,,6,24.974,60.261
Telangana,2020,0,Kamareddy,Kamareddy,7,Scheduled Tribe,BJP,4,,6,10.114,60.261
Telangana,2020,0,Kamareddy,Kamareddy,7,Scheduled Tribe,IND,5,,6,0.103,60.261
Telangana,2020,0,Kamareddy,Kamareddy,7,Scheduled Tribe,IND,6,,6,0,60.261
Telangana,2020,0,Kamareddy,Kamareddy,7,Scheduled Tribe,,7,,6,0.722,60.261
Telangana,2020,0,Kamareddy,Kamareddy,8,Unreserved,TRS,1,,6,43.288,62.895
Telangana,2020,0,Kamareddy,Kamareddy,8,Unreserved,BJP,2,,6,29.406,62.895
Telangana,2020,0,Kamareddy,Kamareddy,8,Unreserved,CPM,3,,6,17.717,62.895
Telangana,2020,0,Kamareddy,Kamareddy,8,Unreserved,INC,4,,6,6.119,62.895
Telangana,2020,0,Kamareddy,Kamareddy,8,Unreserved,AIMIM,5,,6,1.279,62.895
Telangana,2020,0,Kamareddy,Kamareddy,8,Unreserved,IND,6,,6,0.457,62.895
Telangana,2020,0,Kamareddy,Kamareddy,8,Unreserved,,7,,6,0.365,62.895
Telangana,2020,0,Kamareddy,Kamareddy,9,Scheduled Caste (Women),TRS,1,,4,35.615,72.134
Telangana,2020,0,Kamareddy,Kamareddy,9,Scheduled Caste (Women),INC,2,,4,30.155,72.134
Telangana,2020,0,Kamareddy,Kamareddy,9,Scheduled Caste (Women),BJP,3,,4,23.553,72.134
Telangana,2020,0,Kamareddy,Kamareddy,9,Scheduled Caste (Women),IND,4,,4,8.639,72.134
Telangana,2020,0,Kamareddy,Kamareddy,9,Scheduled Caste (Women),,5,,4,0.896,72.134
Telangana,2020,0,Kamareddy,Kamareddy,10,Backward Class,IND,1,,6,53.917,80.833
Telangana,2020,0,Kamareddy,Kamareddy,10,Backward Class,TRS,2,,6,31.616,80.833
Telangana,2020,0,Kamareddy,Kamareddy,10,Backward Class,BJP,3,,6,6.916,80.833
Telangana,2020,0,Kamareddy,Kamareddy,10,Backward Class,INC,4,,6,6.563,80.833
Telangana,2020,0,Kamareddy,Kamareddy,10,Backward Class,IND,5,,6,0.071,80.833
Telangana,2020,0,Kamareddy,Kamareddy,10,Backward Class,IND,6,,6,0.071,80.833
Telangana,2020,0,Kamareddy,Kamareddy,10,Backward Class,,7,,6,0.141,80.833
Telangana,2020,0,Kamareddy,Kamareddy,11,Backward Class,BJP,1,,5,59.265,81.682
Telangana,2020,0,Kamareddy,Kamareddy,11,Backward Class,TRS,2,,5,32.647,81.682
Telangana,2020,0,Kamareddy,Kamareddy,11,Backward Class,INC,3,,5,4.412,81.682
Telangana,2020,0,Kamareddy,Kamareddy,11,Backward Class,IND,4,,5,1.765,81.682
Telangana,2020,0,Kamareddy,Kamareddy,11,Backward Class,IND,5,,5,0.441,81.682
Telangana,2020,0,Kamareddy,Kamareddy,11,Backward Class,,6,,5,0.147,81.682
Telangana,2020,0,Kamareddy,Kamareddy,12,Backward Classes (Women),TRS,1,,3,65.098,70.287
Telangana,2020,0,Kamareddy,Kamareddy,12,Backward Classes (Women),BJP,2,,3,27.765,70.287
Telangana,2020,0,Kamareddy,Kamareddy,12,Backward Classes (Women),INC,3,,3,4.941,70.287
Telangana,2020,0,Kamareddy,Kamareddy,12,Backward Classes (Women),,4,,3,0.784,70.287
Telangana,2020,0,Kamareddy,Kamareddy,13,Unreserved,TRS,1,,4,33.765,88.687
Telangana,2020,0,Kamareddy,Kamareddy,13,Unreserved,BJP,2,,4,30.491,88.687
Telangana,2020,0,Kamareddy,Kamareddy,13,Unreserved,INC,3,,4,25.989,88.687
Telangana,2020,0,Kamareddy,Kamareddy,13,Unreserved,IND,4,,4,7.844,88.687
Telangana,2020,0,Kamareddy,Kamareddy,13,Unreserved,,5,,4,0.136,88.687
Telangana,2020,0,Kamareddy,Kamareddy,14,Unreserved,TRS,1,,3,67.528,62.274
Telangana,2020,0,Kamareddy,Kamareddy,14,Unreserved,BJP,2,,3,28.433,62.274
Telangana,2020,0,Kamareddy,Kamareddy,14,Unreserved,IND,3,,3,1.939,62.274
Telangana,2020,0,Kamareddy,Kamareddy,14,Unreserved,,4,,3,1.212,62.274
Telangana,2020,0,Kamareddy,Kamareddy,15,Unreserved (Women),TRS,1,,3,67.857,61.39
Telangana,2020,0,Kamareddy,Kamareddy,15,Unreserved (Women),INC,2,,3,17.596,61.39
Telangana,2020,0,Kamareddy,Kamareddy,15,Unreserved (Women),BJP,3,,3,13.328,61.39
Telangana,2020,0,Kamareddy,Kamareddy,15,Unreserved (Women),,4,,3,0.348,61.39
Telangana,2020,0,Kamareddy,Kamareddy,16,Unreserved,INC,1,,8,38.873,67.362
Telangana,2020,0,Kamareddy,Kamareddy,16,Unreserved,TRS,2,,8,37.653,67.362
Telangana,2020,0,Kamareddy,Kamareddy,16,Unreserved,BJP,3,,8,14.554,67.362
Telangana,2020,0,Kamareddy,Kamareddy,16,Unreserved,IND,4,,8,4.038,67.362
Telangana,2020,0,Kamareddy,Kamareddy,16,Unreserved,IND,5,,8,1.69,67.362
Telangana,2020,0,Kamareddy,Kamareddy,16,Unreserved,IND,6,,8,1.033,67.362
Telangana,2020,0,Kamareddy,Kamareddy,16,Unreserved,IND,7,,8,0.751,67.362
Telangana,2020,0,Kamareddy,Kamareddy,16,Unreserved,IND,8,,8,0.376,67.362
Telangana,2020,0,Kamareddy,Kamareddy,16,Unreserved,,9,,8,0.469,67.362
Telangana,2020,0,Kamareddy,Kamareddy,17,Unreserved,BJP,1,,7,33.333,65.233
Telangana,2020,0,Kamareddy,Kamareddy,17,Unreserved,TRS,2,,7,26.92,65.233
Telangana,2020,0,Kamareddy,Kamareddy,17,Unreserved,INC,3,,7,23.126,65.233
Telangana,2020,0,Kamareddy,Kamareddy,17,Unreserved,IND,4,,7,13.189,65.233
Telangana,2020,0,Kamareddy,Kamareddy,17,Unreserved,IND,5,,7,1.626,65.233
Telangana,2020,0,Kamareddy,Kamareddy,17,Unreserved,IND,6,,7,0.361,65.233
Telangana,2020,0,Kamareddy,Kamareddy,17,Unreserved,IND,7,,7,0.181,65.233
Telangana,2020,0,Kamareddy,Kamareddy,17,Unreserved,,8,,7,0.271,65.233
Telangana,2020,0,Kamareddy,Kamareddy,18,Backward Class,TRS,1,,6,32.04,67.157
Telangana,2020,0,Kamareddy,Kamareddy,18,Backward Class,IND,2,,6,29.68,67.157
Telangana,2020,0,Kamareddy,Kamareddy,18,Backward Class,INC,3,,6,18.634,67.157
Telangana,2020,0,Kamareddy,Kamareddy,18,Backward Class,BJP,4,,6,13.997,67.157
Telangana,2020,0,Kamareddy,Kamareddy,18,Backward Class,IND,5,,6,3.626,67.157
Telangana,2020,0,Kamareddy,Kamareddy,18,Backward Class,IND,6,,6,0.169,67.157
Telangana,2020,0,Kamareddy,Kamareddy,18,Backward Class,,7,,6,0.422,67.157
Telangana,2020,0,Kamareddy,Kamareddy,19,Backward Class,INC,1,,6,31.668,64.342
Telangana,2020,0,Kamareddy,Kamareddy,19,Backward Class,BJP,2,,6,29.877,64.342
Telangana,2020,0,Kamareddy,Kamareddy,19,Backward Class,TRS,3,,6,25.73,64.342
Telangana,2020,0,Kamareddy,Kamareddy,19,Backward Class,IND,4,,6,10.839,64.342
Telangana,2020,0,Kamareddy,Kamareddy,19,Backward Class,IND,5,,6,0.283,64.342
Telangana,2020,0,Kamareddy,Kamareddy,19,Backward Class,IND,6,,6,0.189,64.342
Telangana,2020,0,Kamareddy,Kamareddy,19,Backward Class,,7,,6,0.189,64.342
Telangana,2020,0,Kamareddy,Kamareddy,20,Unreserved (Women),TRS,1,,3,42.917,68.689
Telangana,2020,0,Kamareddy,Kamareddy,20,Unreserved (Women),IND,2,,3,30.75,68.689
Telangana,2020,0,Kamareddy,Kamareddy,20,Unreserved (Women),INC,3,,3,24.833,68.689
Telangana,2020,0,Kamareddy,Kamareddy,20,Unreserved (Women),,4,,3,0.667,68.689
Telangana,2020,0,Kamareddy,Kamareddy,21,Backward Classes (Women),TRS,1,,6,60.373,77.708
Telangana,2020,0,Kamareddy,Kamareddy,21,Backward Classes (Women),IND,2,,6,23.177,77.708
Telangana,2020,0,Kamareddy,Kamareddy,21,Backward Classes (Women),INC,3,,6,12.561,77.708
Telangana,2020,0,Kamareddy,Kamareddy,21,Backward Classes (Women),IND,4,,6,1.053,77.708
Telangana,2020,0,Kamareddy,Kamareddy,21,Backward Classes (Women),IND,5,,6,0.162,77.708
Telangana,2020,0,Kamareddy,Kamareddy,21,Backward Classes (Women),IND,6,,6,0.081,77.708
Telangana,2020,0,Kamareddy,Kamareddy,21,Backward Classes (Women),,7,,6,0.486,77.708
Telangana,2020,0,Kamareddy,Kamareddy,22,Backward Classes (Women),IND,1,,4,38.959,71.317
Telangana,2020,0,Kamareddy,Kamareddy,22,Backward Classes (Women),TRS,2,,4,27.456,71.317
Telangana,2020,0,Kamareddy,Kamareddy,22,Backward Classes (Women),IND,3,,4,22.754,71.317
Telangana,2020,0,Kamareddy,Kamareddy,22,Backward Classes (Women),INC,4,,4,9.404,71.317
Telangana,2020,0,Kamareddy,Kamareddy,22,Backward Classes (Women),,5,,4,0.42,71.317
Telangana,2020,0,Kamareddy,Kamareddy,23,Backward Classes (Women),INC,1,,3,50.487,66.256
Telangana,2020,0,Kamareddy,Kamareddy,23,Backward Classes (Women),TRS,2,,3,46.856,66.256
Telangana,2020,0,Kamareddy,Kamareddy,23,Backward Classes (Women),IND,3,,3,0.797,66.256
Telangana,2020,0,Kamareddy,Kamareddy,23,Backward Classes (Women),,4,,3,0.177,66.256
Telangana,2020,0,Kamareddy,Kamareddy,24,Unreserved (Women),TRS,1,,3,59.247,71.176
Telangana,2020,0,Kamareddy,Kamareddy,24,Unreserved (Women),INC,2,,3,35.445,71.176
Telangana,2020,0,Kamareddy,Kamareddy,24,Unreserved (Women),AIMIM,3,,3,2.911,71.176
Telangana,2020,0,Kamareddy,Kamareddy,24,Unreserved (Women),,4,,3,0.771,71.176
Telangana,2020,0,Kamareddy,Kamareddy,25,Unreserved,IND,1,,4,67.785,69.017
Telangana,2020,0,Kamareddy,Kamareddy,25,Unreserved,TRS,2,,4,18.568,69.017
Telangana,2020,0,Kamareddy,Kamareddy,25,Unreserved,INC,3,,4,11.857,69.017
Telangana,2020,0,Kamareddy,Kamareddy,25,Unreserved,IND,4,,4,0.224,69.017
Telangana,2020,0,Kamareddy,Kamareddy,25,Unreserved,,5,,4,1.044,69.017
Telangana,2020,0,Kamareddy,Kamareddy,26,Unreserved (Women),BJP,1,,5,56.471,71.429
Telangana,2020,0,Kamareddy,Kamareddy,26,Unreserved (Women),TRS,2,,5,21.513,71.429
Telangana,2020,0,Kamareddy,Kamareddy,26,Unreserved (Women),INC,3,,5,18.067,71.429
Telangana,2020,0,Kamareddy,Kamareddy,26,Unreserved (Women),IND,4,,5,1.933,71.429
Telangana,2020,0,Kamareddy,Kamareddy,26,Unreserved (Women),IND,5,,5,0.168,71.429
Telangana,2020,0,Kamareddy,Kamareddy,26,Unreserved (Women),,6,,5,0.756,71.429
Telangana,2020,0,Kamareddy,Kamareddy,27,Backward Classes (Women),BJP,1,,9,48.707,66.975
Telangana,2020,0,Kamareddy,Kamareddy,27,Backward Classes (Women),TRS,2,,9,30.086,66.975
Telangana,2020,0,Kamareddy,Kamareddy,27,Backward Classes (Women),INC,3,,9,16.466,66.975
Telangana,2020,0,Kamareddy,Kamareddy,27,Backward Classes (Women),IND,4,,9,1.552,66.975
Telangana,2020,0,Kamareddy,Kamareddy,27,Backward Classes (Women),IND,5,,9,1.034,66.975
Telangana,2020,0,Kamareddy,Kamareddy,27,Backward Classes (Women),IND,6,,9,1.034,66.975
Telangana,2020,0,Kamareddy,Kamareddy,27,Backward Classes (Women),IND,7,,9,0.172,66.975
Telangana,2020,0,Kamareddy,Kamareddy,27,Backward Classes (Women),IND,8,,9,0.172,66.975
Telangana,2020,0,Kamareddy,Kamareddy,27,Backward Classes (Women),IND,9,,9,0.086,66.975
Telangana,2020,0,Kamareddy,Kamareddy,27,Backward Classes (Women),,10,,9,0.259,66.975
Telangana,2020,0,Kamareddy,Kamareddy,28,Backward Class,TRS,1,,4,41.996,65.113
Telangana,2020,0,Kamareddy,Kamareddy,28,Backward Class,INC,2,,4,37.476,65.113
Telangana,2020,0,Kamareddy,Kamareddy,28,Backward Class,IND,3,,4,17.891,65.113
Telangana,2020,0,Kamareddy,Kamareddy,28,Backward Class,IND,4,,4,0.565,65.113
Telangana,2020,0,Kamareddy,Kamareddy,28,Backward Class,,5,,4,0.847,65.113
Telangana,2020,0,Kamareddy,Kamareddy,29,Backward Classes (Women),INC,1,,2,71.747,64.246
Telangana,2020,0,Kamareddy,Kamareddy,29,Backward Classes (Women),TRS,2,,2,27.397,64.246
Telangana,2020,0,Kamareddy,Kamareddy,29,Backward Classes (Women),,3,,2,0.171,64.246
Telangana,2020,0,Kamareddy,Kamareddy,30,Backward Class,TRS,1,,3,68.55,62.692
Telangana,2020,0,Kamareddy,Kamareddy,30,Backward Class,INC,2,,3,29.849,62.692
Telangana,2020,0,Kamareddy,Kamareddy,30,Backward Class,IND,3,,3,0.282,62.692
Telangana,2020,0,Kamareddy,Kamareddy,30,Backward Class,,4,,3,0.188,62.692
Telangana,2020,0,Kamareddy,Kamareddy,31,Backward Classes (Women),INC,1,,6,41.525,64.376
Telangana,2020,0,Kamareddy,Kamareddy,31,Backward Classes (Women),TRS,2,,6,24.036,64.376
Telangana,2020,0,Kamareddy,Kamareddy,31,Backward Classes (Women),AIMIM,3,,6,21.435,64.376
Telangana,2020,0,Kamareddy,Kamareddy,31,Backward Classes (Women),IND,4,,6,9.417,64.376
Telangana,2020,0,Kamareddy,Kamareddy,31,Backward Classes (Women),TDP,5,,6,0.897,64.376
Telangana,2020,0,Kamareddy,Kamareddy,31,Backward Classes (Women),IND,6,,6,0.269,64.376
Telangana,2020,0,Kamareddy,Kamareddy,31,Backward Classes (Women),,7,,6,0.538,64.376
Telangana,2020,0,Kamareddy,Kamareddy,32,Unreserved (Women),TRS,1,,5,56.255,67.606
Telangana,2020,0,Kamareddy,Kamareddy,32,Unreserved (Women),INC,2,,5,32.851,67.606
Telangana,2020,0,Kamareddy,Kamareddy,32,Unreserved (Women),BJP,3,,5,6.723,67.606
Telangana,2020,0,Kamareddy,Kamareddy,32,Unreserved (Women),CPM,4,,5,1.957,67.606
Telangana,2020,0,Kamareddy,Kamareddy,32,Unreserved (Women),IND,5,,5,0.851,67.606
Telangana,2020,0,Kamareddy,Kamareddy,32,Unreserved (Women),,6,,5,0.255,67.606
Telangana,2020,0,Kamareddy,Kamareddy,33,Unreserved (Women),TRS,1,,4,54.405,60.896
Telangana,2020,0,Kamareddy,Kamareddy,33,Unreserved (Women),BJP,2,,4,38.783,60.896
Telangana,2020,0,Kamareddy,Kamareddy,33,Unreserved (Women),INC,3,,4,5.54,60.896
Telangana,2020,0,Kamareddy,Kamareddy,33,Unreserved (Women),IND,4,,4,0,60.896
Telangana,2020,0,Kamareddy,Kamareddy,33,Unreserved (Women),,5,,4,0.999,60.896
Telangana,2020,0,Kamareddy,Kamareddy,34,Unreserved (Women),BJP,1,,4,56.636,65.285
Telangana,2020,0,Kamareddy,Kamareddy,34,Unreserved (Women),TRS,2,,4,40.148,65.285
Telangana,2020,0,Kamareddy,Kamareddy,34,Unreserved (Women),INC,3,,4,1.896,65.285
Telangana,2020,0,Kamareddy,Kamareddy,34,Unreserved (Women),IND,4,,4,0.247,65.285
Telangana,2020,0,Kamareddy,Kamareddy,34,Unreserved (Women),,5,,4,0.66,65.285
Telangana,2020,0,Kamareddy,Kamareddy,35,Backward Class,TRS,1,,3,52.602,69.335
Telangana,2020,0,Kamareddy,Kamareddy,35,Backward Class,INC,2,,3,31.545,69.335
Telangana,2020,0,Kamareddy,Kamareddy,35,Backward Class,BJP,3,,3,13.171,69.335
Telangana,2020,0,Kamareddy,Kamareddy,35,Backward Class,,4,,3,1.057,69.335
Telangana,2020,0,Kamareddy,Kamareddy,36,Unreserved (Women),INC,1,,4,41.651,62.002
Telangana,2020,0,Kamareddy,Kamareddy,36,Unreserved (Women),TRS,2,,4,38.532,62.002
Telangana,2020,0,Kamareddy,Kamareddy,36,Unreserved (Women),BJP,3,,4,18.807,62.002
Telangana,2020,0,Kamareddy,Kamareddy,36,Unreserved (Women),IND,4,,4,0.092,62.002
Telangana,2020,0,Kamareddy,Kamareddy,36,Unreserved (Women),,5,,4,0.55,62.002
Telangana,2020,0,Kamareddy,Kamareddy,37,Unreserved,INC,1,,3,38.112,58.607
Telangana,2020,0,Kamareddy,Kamareddy,37,Unreserved,BJP,2,,3,32.605,58.607
Telangana,2020,0,Kamareddy,Kamareddy,37,Unreserved,TRS,3,,3,28.322,58.607
Telangana,2020,0,Kamareddy,Kamareddy,37,Unreserved,,4,,3,0.262,58.607
Telangana,2020,0,Kamareddy,Kamareddy,38,Unreserved,INC,1,,5,38.723,63.138
Telangana,2020,0,Kamareddy,Kamareddy,38,Unreserved,TRS,2,,5,37.924,63.138
Telangana,2020,0,Kamareddy,Kamareddy,38,Unreserved,IND,3,,5,12.874,63.138
Telangana,2020,0,Kamareddy,Kamareddy,38,Unreserved,BJP,4,,5,7.385,63.138
Telangana,2020,0,Kamareddy,Kamareddy,38,Unreserved,IND,5,,5,0.898,63.138
Telangana,2020,0,Kamareddy,Kamareddy,38,Unreserved,,6,,5,0.399,63.138
Telangana,2020,0,Kamareddy,Kamareddy,39,Unreserved,BJP,1,,5,51.921,69.952
Telangana,2020,0,Kamareddy,Kamareddy,39,Unreserved,TRS,2,,5,42.186,69.952
Telangana,2020,0,Kamareddy,Kamareddy,39,Unreserved,INC,3,,5,4.697,69.952
Telangana,2020,0,Kamareddy,Kamareddy,39,Unreserved,IND,4,,5,0.256,69.952
Telangana,2020,0,Kamareddy,Kamareddy,39,Unreserved,IND,5,,5,0,69.952
Telangana,2020,0,Kamareddy,Kamareddy,39,Unreserved,,6,,5,0.512,69.952
Telangana,2020,0,Kamareddy,Kamareddy,40,Unreserved,IND,1,,7,36.237,66.512
Telangana,2020,0,Kamareddy,Kamareddy,40,Unreserved,TRS,2,,7,26.132,66.512
Telangana,2020,0,Kamareddy,Kamareddy,40,Unreserved,INC,3,,7,17.422,66.512
Telangana,2020,0,Kamareddy,Kamareddy,40,Unreserved,IND,4,,7,11.063,66.512
Telangana,2020,0,Kamareddy,Kamareddy,40,Unreserved,BJP,5,,7,5.139,66.512
Telangana,2020,0,Kamareddy,Kamareddy,40,Unreserved,IND,6,,7,2.003,66.512
Telangana,2020,0,Kamareddy,Kamareddy,40,Unreserved,IND,7,,7,0.697,66.512
Telangana,2020,0,Kamareddy,Kamareddy,40,Unreserved,,8,,7,0.523,66.512
Telangana,2020,0,Kamareddy,Kamareddy,41,Backward Classes (Women),TRS,1,,6,50.31,64.811
Telangana,2020,0,Kamareddy,Kamareddy,41,Backward Classes (Women),INC,2,,6,28.787,64.811
Telangana,2020,0,Kamareddy,Kamareddy,41,Backward Classes (Women),BJP,3,,6,14.792,64.811
Telangana,2020,0,Kamareddy,Kamareddy,41,Backward Classes (Women),IND,4,,6,2.834,64.811
Telangana,2020,0,Kamareddy,Kamareddy,41,Backward Classes (Women),IND,5,,6,0.797,64.811
Telangana,2020,0,Kamareddy,Kamareddy,41,Backward Classes (Women),IND,6,,6,0.177,64.811
Telangana,2020,0,Kamareddy,Kamareddy,41,Backward Classes (Women),,7,,6,0.797,64.811
